id,title,handle,vendor,product_type,gender,concentration,volume,top_notes,heart_notes,base_notes,all_notes_raw,min_price,max_price,compare_at_price,discount_percent,is_available,total_variants,url,main_image,tags,created_at,published_at,description_plain,description_html
9164550078687,Nasmaat,nasmaat,Lattafa,Unisex,Unisex,Eau De Parfum,N/A,"Blackcurrant, Pineapple, Apricot","Magnolia, Orange Blossom, Rose, Cyclamen, Jasmine","Caramel, Vanilla, Sandalwood, Cashmeran",,39.99,39.99,,0.0,True,1,https://www.lattafa-usa.com/products/nasmaat,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/Nasmaat.png?v=1760130127,New,2025-10-10T17:01:28-04:00,2025-10-10T17:01:30-04:00,"Nasmaat is a unisex fragrance that blends freshness, warmth, and sophistication into one unforgettable scent. Crafted for those who appreciate refined elegance, Nasmaat unfolds in layers—each spray revealing a new chapter in its captivating story.
Top Notes:
 Blackcurrant, Pineapple, Apricot
Middle Notes: 
Magnolia, Orange Blossom, Rose, Cyclamen, Jasmine
 Base Notes:
 Caramel, Vanilla, Sandalwood, Cashmeran","<div class=""descnew"">Nasmaat is a unisex fragrance that blends freshness, warmth, and sophistication into one unforgettable scent. Crafted for those who appreciate refined elegance, Nasmaat unfolds in layers—each spray revealing a new chapter in its captivating story.</div>
<div class=""notesfinal"">
<strong>Top Notes:</strong> Blackcurrant, Pineapple, Apricot</div>
<div class=""notesfinal"">
<strong>Middle Notes: </strong>Magnolia, Orange Blossom, Rose, Cyclamen, Jasmine</div>
<div class=""notesfinal"">
<strong> Base Notes:</strong> Caramel, Vanilla, Sandalwood, Cashmeran</div>"
9159442825439,Layaan,layaan,Lattafa,Women,Women,Eau De Parfum,N/A,"Green Pear, Mandarin","Gardenia, Jasmine, Muguet","Cedarwood, Musk",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/layaan,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_56ca40c3-8a27-4c18-93a1-3e43627efcc9.png?v=1759429729,New,2025-10-02T15:25:04-04:00,2025-10-02T15:25:07-04:00,"Step into a world of elegance with Lattafa Layaan, a fragrance crafted for women who embody both grace and strength. This eau de parfum unveils a luminous freshness at first spray, gradually revealing a radiant floral heart and a warm, sensual trail that lingers beautifully on the skin.
Top Notes:
 Green Pear, Mandarin
Middle Note: 
Gardenia, Jasmine, Muguet
Base Notes: 
Cedarwood, Musk","<div class=""descnew"">Step into a world of elegance with Lattafa Layaan, a fragrance crafted for women who embody both grace and strength. This eau de parfum unveils a luminous freshness at first spray, gradually revealing a radiant floral heart and a warm, sensual trail that lingers beautifully on the skin.</div>
<div class=""notesfinal"">
<strong>Top Notes:</strong> Green Pear, Mandarin</div>
<div class=""notesfinal"">
<strong>Middle Note: </strong>Gardenia, Jasmine, Muguet</div>
<div class=""notesfinal"">
<strong>Base Notes: </strong>Cedarwood, Musk</div>"
9137896095967,Jasoor,untitled-sep7_12-04,Lattafa USA,Men,Men,Eau De Parfum,N/A,"of Bergamot, Cardamom, and Apple; middle notes of Lavender, Tobacco, and Geranium; and base notes of Leather, Tonka, Patchouli, and Vetiver","of Lavender, Tobacco, and Geranium; and base notes of Leather, Tonka, Patchouli, and Vetiver","of Leather, Tonka, Patchouli, and Vetiver",,34.99,34.99,,0.0,True,1,https://www.lattafa-usa.com/products/untitled-sep7_12-04,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/IMG-1760.png?v=1757261428,,2025-09-07T12:04:52-04:00,2025-09-07T12:27:34-04:00,"Jasoor, by Lattafa Perfumes, is designed for both women and men. Launched in 2023, this scent features top notes of Bergamot, Cardamom, and Apple; middle notes of Lavender, Tobacco, and Geranium; and base notes of Leather, Tonka, Patchouli, and Vetiver.
Top Notes:
 Bergamot, Cardamom, Pepper, Cinnamon
Middle Notes:
 Lavender, Geranium, Tobacco
Base Notes: 
Tonka, Vetiver, Leather, Patchouli","<div class=""descnew"">Jasoor, by Lattafa Perfumes, is designed for both women and men. Launched in 2023, this scent features top notes of Bergamot, Cardamom, and Apple; middle notes of Lavender, Tobacco, and Geranium; and base notes of Leather, Tonka, Patchouli, and Vetiver.</div>
<div class=""notesfinal"">
<strong>Top Notes:</strong> Bergamot, Cardamom, Pepper, Cinnamon</div>
<div class=""notesfinal"">
<strong>Middle Notes:</strong> Lavender, Geranium, Tobacco</div>
<div class=""notesfinal"">
<strong>Base Notes: </strong>Tonka, Vetiver, Leather, Patchouli</div>"
9135042134239,The Kingdom Women,the-kingdom-women,Lattafa USA,,Women,Eau De Parfum,N/A,,,,,39.99,39.99,,0.0,True,1,https://www.lattafa-usa.com/products/the-kingdom-women,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/IMG-1625.png?v=1756740801,,2025-09-01T11:24:14-04:00,2025-09-01T11:33:18-04:00,,
9133803569375,Vanilla Freak,vanilla-freak,Lattafa,Unisex,Unisex,Eau De Parfum,75 ml,Cupcake accord,"Cinnamon, Almond, Sugar Frosting","Vanilla, Musk, Butter cream",,59.99,59.99,,0.0,True,1,https://www.lattafa-usa.com/products/vanilla-freak,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/6_247f697e-77a4-45a8-92e3-0578b46b2c70.png?v=1756513022,Coming Soon,2025-08-29T22:04:27-04:00,2025-08-29T22:04:29-04:00,"Vanilla Freak from Lattafa's Gourmand Collection is a captivating Eau de Parfum offered in a 75ml spray. Expertly crafted, this fragrance blends rich vanilla notes with sweet, gourmand accords to create a warm and inviting scent. Perfect for those seeking a sophisticated yet indulgent aroma, Vanilla Freak radiates comfort and elegance throughout the day. Its long-lasting formula ensures you stay enveloped in its luscious fragrance from morning until night.
Top notes:
 Cupcake accord
 Middle Notes:
 Cinnamon, Almond, Sugar Frosting
 Base Notes: 
Vanilla, Musk, Butter cream","<div class=""descnew"">Vanilla Freak from Lattafa's Gourmand Collection is a captivating Eau de Parfum offered in a 75ml spray. Expertly crafted, this fragrance blends rich vanilla notes with sweet, gourmand accords to create a warm and inviting scent. Perfect for those seeking a sophisticated yet indulgent aroma, Vanilla Freak radiates comfort and elegance throughout the day. Its long-lasting formula ensures you stay enveloped in its luscious fragrance from morning until night.</div>
<div class=""notesfinal"">
<strong>Top notes:</strong> Cupcake accord</div>
<div class=""notesfinal"">
<strong> Middle Notes:</strong> Cinnamon, Almond, Sugar Frosting</div>
<div class=""notesfinal"">
<strong> Base Notes: </strong>Vanilla, Musk, Butter cream</div>"
9133802914015,Berry on Top,berry-on-top,Lattafa,Unisex,Unisex,Eau De Parfum,75 ml,"Strawberry, Chantilly Cream","Cooked Sugar, Strawberry Jam, White Flowers","Musk, Vanilla",,59.99,59.99,,0.0,True,1,https://www.lattafa-usa.com/products/berry-on-top,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/14.png?v=1756513023,Coming Soon,2025-08-29T21:58:22-04:00,2025-08-29T21:58:25-04:00,"Berry on Top Eau de Parfum from the Lattafa Gourmand Collection offers a sophisticated fragrance experience in a 75ml spray. This expertly crafted scent balances luscious berry notes with subtle gourmand nuances, delivering a rich and inviting aroma that lingers throughout the day. Ideal for those seeking a refined fragrance with a vibrant yet elegant character, Berry on Top enhances your presence with its expertly blended composition. Its convenient spray bottle ensures easy, controlled application for everyday wear.
Top Notes:
 Strawberry, Chantilly Cream
Middle Notes: 
Cooked Sugar, Strawberry Jam, White Flowers
Base Notes:
 Musk, Vanilla","<div class=""descnew"">Berry on Top Eau de Parfum from the Lattafa Gourmand Collection offers a sophisticated fragrance experience in a 75ml spray. This expertly crafted scent balances luscious berry notes with subtle gourmand nuances, delivering a rich and inviting aroma that lingers throughout the day. Ideal for those seeking a refined fragrance with a vibrant yet elegant character, Berry on Top enhances your presence with its expertly blended composition. Its convenient spray bottle ensures easy, controlled application for everyday wear.</div>
<div class=""notesfinal"">
<strong>Top Notes:</strong> Strawberry, Chantilly Cream</div>
<div class=""notesfinal"">
<strong>Middle Notes: </strong>Cooked Sugar, Strawberry Jam, White Flowers</div>
<div class=""notesfinal"">
<strong>Base Notes:</strong> Musk, Vanilla</div>"
9133802717407,Mallow Madness,mallow-madness,Lattafa,Unisex,Unisex,Eau De Parfum,75 ml,"Strawberry, Raspberry","Marshmallow, Freesia","Vanilla, Cream, Musk",,59.99,59.99,,0.0,True,1,https://www.lattafa-usa.com/products/mallow-madness,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/15.png?v=1756513023,Coming Soon,2025-08-29T21:55:17-04:00,2025-08-29T21:55:19-04:00,"Mallow Madness Eau de Parfum from Lattafa’s Gourmand Collection is a refined 75ml spray that balances sweetness and sophistication. This expert-crafted fragrance delivers a harmonious blend of rich, edible notes designed to captivate and delight. Its lasting scent ensures a confident presence throughout your day or evening. Ideal for those who appreciate a gourmand fragrance with depth and elegance.
Top Notes:
 Strawberry, Raspberry
Middle Notes:
 Marshmallow, Freesia
 Base Notes:
 Vanilla, Cream, Musk","<div class=""descnew"">Mallow Madness Eau de Parfum from Lattafa’s Gourmand Collection is a refined 75ml spray that balances sweetness and sophistication. This expert-crafted fragrance delivers a harmonious blend of rich, edible notes designed to captivate and delight. Its lasting scent ensures a confident presence throughout your day or evening. Ideal for those who appreciate a gourmand fragrance with depth and elegance.</div>
<div class=""notesfinal"">
<strong>Top Notes:</strong> Strawberry, Raspberry</div>
<div class=""notesfinal"">
<strong>Middle Notes:</strong> Marshmallow, Freesia</div>
<div class=""notesfinal"">
<strong> Base Notes:</strong> Vanilla, Cream, Musk</div>"
9133801832671,Choco Overdose,choco-overdose,Lattafa,Unisex,Unisex,Eau De Parfum,75 ml,Dark Chocolate Fudge,"Cocoa Powder, Cupcake accord","Vanilla, Caramel, Benzoin",,59.99,59.99,,0.0,True,1,https://www.lattafa-usa.com/products/choco-overdose,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/13.png?v=1756513023,Coming Soon,2025-08-29T21:45:50-04:00,2025-08-29T21:45:53-04:00,"Choco Overdose from Lattafa’s Give Me Gourmand Collection is an exquisite 75ml eau de parfum spray crafted for those who appreciate bold, sweet scents. This fragrance layers rich, decadent chocolate notes with subtle hints that create a lasting gourmand experience. Perfect for evening wear or special occasions, it delivers a sophisticated aroma that captivates without overwhelming. Its expertly balanced composition ensures a comforting yet indulgent scent that evolves beautifully over time.
Top Notes:
 Dark Chocolate Fudge
Middle Notes:
 Cocoa Powder, Cupcake accord
Base Notes:
 Vanilla, Caramel, Benzoin","<p><meta charset=""utf-8"">Choco Overdose from Lattafa’s Give Me Gourmand Collection is an exquisite 75ml eau de parfum spray crafted for those who appreciate bold, sweet scents. This fragrance layers rich, decadent chocolate notes with subtle hints that create a lasting gourmand experience. Perfect for evening wear or special occasions, it delivers a sophisticated aroma that captivates without overwhelming. Its expertly balanced composition ensures a comforting yet indulgent scent that evolves beautifully over time.</p>
<div class=""notesfinal"">
<strong>Top Notes:</strong> Dark Chocolate Fudge</div>
<div class=""notesfinal"">
<strong>Middle Notes:</strong> Cocoa Powder, Cupcake accord</div>
<div class=""notesfinal"">
<strong>Base Notes:</strong> Vanilla, Caramel, Benzoin</div>"
9133800423647,Whipped Pleasure,whipped-pleasure,Lattafa,Unisex,Unisex,EDP,75 ml,"Caramel Popcorn, Salted Caramel","Jasmine, Milk","Tonka, Benzoin, Musk, Ambrofix",,59.99,59.99,,0.0,True,1,https://www.lattafa-usa.com/products/whipped-pleasure,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/4_123eed08-6e96-4ef5-a5b1-3d4970772d9e.png?v=1756513022,,2025-08-29T21:35:53-04:00,2025-08-29T21:35:55-04:00,"Experience the indulgent essence of Lattafa Give Me Gourmand Collection Whipped Pleasure EDP. This 75ML spray masterfully blends rich whipped cream and smooth caramel notes, creating a luxurious gourmand fragrance. Designed for those who appreciate refined sweetness, it offers a warm, creamy scent that captivates and delights throughout the day. Perfect for adding a touch of sophisticated comfort to any occasion.
Top Notes:
 Caramel Popcorn, Salted Caramel
Middle Notes :
 Jasmine, Milk
Base Notes :
 Tonka, Benzoin, Musk, Ambrofix","<div class=""descnew"">Experience the indulgent essence of Lattafa Give Me Gourmand Collection Whipped Pleasure EDP. This 75ML spray masterfully blends rich whipped cream and smooth caramel notes, creating a luxurious gourmand fragrance. Designed for those who appreciate refined sweetness, it offers a warm, creamy scent that captivates and delights throughout the day. Perfect for adding a touch of sophisticated comfort to any occasion.</div>
<div class=""notesfinal"">
<strong>Top Notes:</strong> Caramel Popcorn, Salted Caramel</div>
<div class=""notesfinal"">
<strong>Middle Notes :</strong> Jasmine, Milk</div>
<div class=""notesfinal"">
<strong>Base Notes :</strong> Tonka, Benzoin, Musk, Ambrofix</div>"
9133791412447,Cookie Crave,cookie-crave,Lattafa,Unisex,Unisex,Eau De Parfum,75 ml,Cocoa butter,"Cookie, Sugar, Milk","Vanilla, Whipped Cream, Sandalwood",,59.99,59.99,,0.0,True,1,https://www.lattafa-usa.com/products/cookie-crave,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/cookie_crave.png?v=1756514481,,2025-08-29T20:44:26-04:00,2025-08-29T20:44:28-04:00,"Cookie Crave by Lattafa offers a unique gourmand fragrance experience in a convenient 75ml spray bottle. This scent blends indulgent notes reminiscent of freshly baked cookies, creating a warm and inviting aroma. Ideal for those who appreciate sweet, comforting fragrances, Cookie Crave delivers lasting wear with a balanced composition that is both cozy and sophisticated. Perfect for daily use, it enhances your presence with 
subtle sweetness and a refined touch.
Top Notes: 
Cocoa butter
Middle Notes:
 Cookie, Sugar, Milk
Base Notes:
 Vanilla, Whipped Cream, Sandalwood","<div class=""descnew"">Cookie Crave by Lattafa offers a unique gourmand fragrance experience in a convenient 75ml spray bottle. This scent blends indulgent notes reminiscent of freshly baked cookies, creating a warm and inviting aroma. Ideal for those who appreciate sweet, comforting fragrances, Cookie Crave delivers lasting wear with a balanced composition that is both cozy and sophisticated. Perfect for daily use, it enhances your presence with <strong>subtle sweetness and a refined touch.</strong>
</div>
<p><strong>Top Notes: </strong>Cocoa butter</p>
<p><strong>Middle Notes:</strong> Cookie, Sugar, Milk</p>
<p><strong>Base Notes:</strong> Vanilla, Whipped Cream, Sandalwood</p>"
9126898073823,Sherif,sherif,Lattafa,Unisex,Unisex,Eau De Parfum,N/A,,,,,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/sherif,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/SherifLattafa1.png?v=1756513491,New,2025-08-27T17:01:18-04:00,2025-08-27T17:01:21-04:00,"Lattafa Sherif is a refined fragrance crafted for those who appreciate true elegance. Opening with a burst of fresh bergamot and crisp apple, it transitions into a sophisticated heart of woody cashmeran and delicate violet. The composition settles into a long-lasting ambery-musky base, creating a scent that is sophisticated, modern, and timeless. Perfect for both daily wear and special occasions, Sherif redefines elegance with every spray.","<div class=""descnew"">Lattafa Sherif is a refined fragrance crafted for those who appreciate true elegance. Opening with a burst of fresh bergamot and crisp apple, it transitions into a sophisticated heart of woody cashmeran and delicate violet. The composition settles into a long-lasting ambery-musky base, creating a scent that is sophisticated, modern, and timeless. Perfect for both daily wear and special occasions, Sherif redefines elegance with every spray.</div>"
9116320399583,Eclaire Banoffi,eclaire-banoffi,Lattafa,Unisex,Unisex,EDP,100 ml,"Banana Cream, Dulce De Leche","Whipped Cream, Vanilla","Praline, Biscuit, Musk",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/eclaire-banoffi,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/LattafaEclaireBanoffiBottle.png?v=1755279168,,2025-08-15T13:35:56-04:00,2025-08-15T13:35:59-04:00,"Lattafa Eclaire Banoffi EDP 100ml is a decadent gourmand inspired by the classic banoffee dessert. It opens with creamy banana and dulce de leche, melts into a plush heart of whipped cream and vanilla, and settles into a cozy base of praline, biscuit and soft musk. Playful yet refined, it’s sweet-tooth comfort with an addictive trail. 
Top Notes:
 Banana Cream, Dulce De Leche
Middle Notes:
 Whipped Cream, Vanilla
Base Notes:
 Praline, Biscuit, Musk","<div class=""descnew"">
<meta charset=""utf-8"">Lattafa Eclaire Banoffi EDP 100ml is a decadent gourmand inspired by the classic banoffee dessert. It opens with creamy banana and dulce de leche, melts into a plush heart of whipped cream and vanilla, and settles into a cozy base of praline, biscuit and soft musk. Playful yet refined, it’s sweet-tooth comfort with an addictive trail. </div>
<div class=""descnew""><br></div>
<div class=""notesfinal"">
<strong>Top Notes:</strong> Banana Cream, Dulce De Leche</div>
<div class=""notesfinal"">
<strong>Middle Notes:</strong> Whipped Cream, Vanilla</div>
<div class=""notesfinal"">
<strong>Base Notes:</strong> Praline, Biscuit, Musk</div>"
9116308603103,Eclaire Pistache,eclaire-pistache,Lattafa,Unisex,Unisex,EDP,100 ml,"Pistachio Cream, Toasted Pistachio","Coconut, Cacao, Whipped Cream","Vanilla, Milk, Musk",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/eclaire-pistache,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/LattafaEclairePistacheBottle.png?v=1755277744,Coming Soon,2025-08-15T13:12:48-04:00,2025-08-15T13:12:51-04:00,"Lattafa Eclaire Pistache EDP 100ml is a creamy gourmand centred on pistachio. It opens with pistachio cream and toasted pistachio, melts into a plush heart of coconut, cacao and whipped cream, and settles into a comforting base of vanilla, milk and soft musk. Smooth, cozy and deliciously modern, it’s an easy everyday signature with a soft, addictive trail.
Top Notes
: Pistachio Cream, Toasted Pistachio
Middle Notes:
 Coconut, Cacao, Whipped Cream
Base Notes:
 Vanilla, Milk, Musk","<div class=""descnew"">Lattafa Eclaire Pistache EDP 100ml is a creamy gourmand centred on pistachio. It opens with pistachio cream and toasted pistachio, melts into a plush heart of coconut, cacao and whipped cream, and settles into a comforting base of vanilla, milk and soft musk. Smooth, cozy and deliciously modern, it’s an easy everyday signature with a soft, addictive trail.</div>
<div class=""notesfinal"">
<strong>Top Notes</strong>: Pistachio Cream, Toasted Pistachio</div>
<div class=""notesfinal"">
<strong>Middle Notes:</strong> Coconut, Cacao, Whipped Cream</div>
<div class=""notesfinal"">
<strong>Base Notes:</strong> Vanilla, Milk, Musk</div>"
9109297627359,Nebras Elixir,nebras-elixir,Lattafa Pride,Unisex,Unisex,Eau De Parfum,N/A,"Candy, milk, cream","Heliotrope, sugar cane","Ambroxan, vanilla, musk",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/nebras-elixir,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/IMG-1145.png?v=1755360827,,2025-08-05T12:31:58-04:00,2025-08-08T12:05:09-04:00,"I
ndulge your senses in the captivating embrace of Lattafa Pride Nebras Elixir, a luxurious fragrance designed to leave an unforgettable impression. This exquisite scent is a symphony of sweet, creamy, and warm notes, crafted for those who appreciate a truly unique and comforting aroma. Experience the magic of Lattafa Pride Nebras Elixir. It's more than just a fragrance; it's an experience – a sweet, creamy dream bottled just for you.
Top notes:
 Candy, milk, cream
Middle notes:
 Heliotrope, sugar cane
Base notes:
 Ambroxan, vanilla, musk","<div class=""descnew"">
<meta charset=""utf-8"">
<strong>I</strong>ndulge your senses in the captivating embrace of Lattafa Pride Nebras Elixir, a luxurious fragrance designed to leave an unforgettable impression. This exquisite scent is a symphony of sweet, creamy, and warm notes, crafted for those who appreciate a truly unique and comforting aroma. Experience the magic of Lattafa Pride Nebras Elixir. It's more than just a fragrance; it's an experience – a sweet, creamy dream bottled just for you.</div>
<div class=""notesfinal"">
<strong></strong><br>
</div>
<div class=""notesfinal"">
<strong>Top notes:</strong> Candy, milk, cream</div>
<div class=""notesfinal"">
<strong>Middle notes:</strong> Heliotrope, sugar cane</div>
<div class=""notesfinal"">
<strong>Base notes:</strong> Ambroxan, vanilla, musk</div>"
9110204252383,Ana Abiyedh Scarlet,ana-abiyedh-scarlet,Lattafa,Unisex,Unisex,Eau De Parfum,N/A,"Black cherry, Pink pepper","White Rose, Peony, Tonka bean, Nutmeg","Patchouli, Crystal Caramel sugar, Vanilla",,39.99,39.99,,0.0,True,1,https://www.lattafa-usa.com/products/ana-abiyedh-scarlet,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/ANA_ABIYEDH_SCARLET.png?v=1756142896,Coming Soon,2025-08-08T00:25:36-04:00,2025-08-08T00:25:39-04:00,"Experience the perfect balance of freshness, sweetness, and warmth with Ana Abiyedh Scarlet by Lattafa. This captivating fragrance opens with a bright burst of orange and bergamot, leading to a creamy heart of vanilla and juicy pear. The base lingers with the clean elegance of musk and the cozy depth of amber, leaving a lasting, powdery-sweet trail.
Top Notes:
 Black cherry, Pink pepper 
Middle Notes:
 White Rose, Peony, Tonka bean, Nutmeg
Base Notes:
 Patchouli, Crystal Caramel sugar, Vanilla","<div class=""descnew"">Experience the perfect balance of freshness, sweetness, and warmth with Ana Abiyedh Scarlet by Lattafa. This captivating fragrance opens with a bright burst of orange and bergamot, leading to a creamy heart of vanilla and juicy pear. The base lingers with the clean elegance of musk and the cozy depth of amber, leaving a lasting, powdery-sweet trail.</div>
<div class=""notesfinal"">
<strong>Top Notes:</strong> Black cherry, Pink pepper </div>
<div class=""notesfinal"">
<strong>Middle Notes:</strong> White Rose, Peony, Tonka bean, Nutmeg</div>
<div class=""notesfinal"">
<strong>Base Notes:</strong> Patchouli, Crystal Caramel sugar, Vanilla</div>"
9104394256607,Dynasty,dynasty,Lattafa,Unisex,Unisex,Eau De Parfum,N/A,"Bergamot, Ginger, Clary Sage, nutmeg, raspberry","Rooibos Tea, Suede","Amberwood, Cedarwood, Cashmeran",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/dynasty,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_a9b996dc-705c-47bc-878c-064ae56f411c.png?v=1756143026,New,2025-07-31T00:19:38-04:00,2025-07-31T00:19:40-04:00,"Experience the majestic allure of 
Dynasty
 by Lattafa, a unisex fragrance that masterfully blends vibrant freshness with warm, sophisticated depth. Crafted for those who command presence and elegance, this scent is a true celebration of timeless luxury.
Top Notes:
Bergamot, Ginger, Clary Sage, nutmeg, raspberry
Middle Notes:
Rooibos Tea, Suede
 Base Notes:
Amberwood, Cedarwood, Cashmeran","<div class=""descnew"">Experience the majestic allure of <strong>Dynasty</strong> by Lattafa, a unisex fragrance that masterfully blends vibrant freshness with warm, sophisticated depth. Crafted for those who command presence and elegance, this scent is a true celebration of timeless luxury.</div>
<div class=""descnew""></div>
<div class=""notesfinal""><strong>Top Notes:</strong></div>
<div class=""notesfinal"">Bergamot, Ginger, Clary Sage, nutmeg, raspberry</div>
<div class=""notesfinal"">
<strong>Middle Notes:</strong><br>Rooibos Tea, Suede</div>
<div class=""notesfinal""><strong> Base Notes:</strong></div>
<div class=""notesfinal"">Amberwood, Cedarwood, Cashmeran</div>"
9104333537503,Opulent Dubai,opulent-dubai,Lattafa,Unisex,Unisex,Eau De Parfum,N/A,"Lemon, Ginger, Grapefruit, Mango","Jasmine, Violet, Cedarwood","Ambergris, Woody, Oakmoss, Benzoin",,39.99,39.99,,0.0,True,1,https://www.lattafa-usa.com/products/opulent-dubai,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_7d5801be-0a5e-4ac4-bffc-3bee4a3c7a6b.png?v=1756143162,best seller,2025-07-30T22:49:55-04:00,2025-07-30T22:49:57-04:00,"Indulge in the captivating essence of Opulent Dubai, a masterful creation by Lattafa Perfumes that embodies the grandeur and sophistication of its namesake city. This exquisite fragrance is designed for those who appreciate the finer things in life, a scent that speaks of lavish evenings, opulent gatherings, and an undeniable presence.
Top notes:
 Lemon, Ginger, Grapefruit, Mango
Middle notes: 
Jasmine, Violet, Cedarwood 
Base notes: 
Ambergris, Woody, Oakmoss, Benzoin","<div class=""descnew"">Indulge in the captivating essence of Opulent Dubai, a masterful creation by Lattafa Perfumes that embodies the grandeur and sophistication of its namesake city. This exquisite fragrance is designed for those who appreciate the finer things in life, a scent that speaks of lavish evenings, opulent gatherings, and an undeniable presence.</div>
<div class=""notesfinal"">
<strong>Top notes:</strong> Lemon, Ginger, Grapefruit, Mango</div>
<div class=""notesfinal"">
<strong>Middle notes: </strong>Jasmine, Violet, Cedarwood </div>
<div class=""notesfinal"">
<strong>Base notes: </strong>Ambergris, Woody, Oakmoss, Benzoin</div>"
9096043036895,Al Noble Safeer,al-noble-safeer,Lattafa,Unisex,Unisex,Eau De Parfum,N/A,"Ginger, Black Pepper,Bergamot, Grapefruit","Heliotrope, Jasmine, Caramel","Musk, Cypriol,Cashmere,Ambergris,Vanilla Guaiac Wood",,44.99,44.99,,0.0,True,1,https://www.lattafa-usa.com/products/al-noble-safeer,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_e42b94e8-2b9a-434c-b247-4e12f50c005c.png?v=1756143307,,2025-07-24T08:44:08-04:00,2025-07-24T08:44:09-04:00,": Experience a captivating journey with this sophisticated fragrance. Lattafa Safeer opens with vibrant notes of artemisia and bergamot, leading to a heart of aromatic herbs and spices, and settling into a rich, woody base of cedar, patchouli, and vetiver. A truly noble and enduring scent.
Top Notes
 Ginger, Black Pepper,Bergamot, Grapefruit
Middle Notes
 Heliotrope, Jasmine, Caramel
 Base Notes
 Musk, Cypriol,Cashmere,Ambergris,Vanilla Guaiac Wood","<div class=""descnew"">: Experience a captivating journey with this sophisticated fragrance. Lattafa Safeer opens with vibrant notes of artemisia and bergamot, leading to a heart of aromatic herbs and spices, and settling into a rich, woody base of cedar, patchouli, and vetiver. A truly noble and enduring scent.</div>
<div class=""notesfinal""><strong>Top Notes</strong></div>
<div class=""notesfinal""> Ginger, Black Pepper,Bergamot, Grapefruit</div>
<div class=""notesfinal""><strong>Middle Notes</strong></div>
<div class=""notesfinal""> Heliotrope, Jasmine, Caramel</div>
<div class=""notesfinal""><strong> Base Notes</strong></div>
<div class=""notesfinal""> Musk, Cypriol,Cashmere,Ambergris,Vanilla Guaiac Wood</div>"
